Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-06-24 19:51:56;"Evening Workout";"Preacher Curl (Dumbbell)";1;5;kg;10;;;;0;"";"";1h 12m
2022-06-24 19:51:56;"Evening Workout";"Preacher Curl (Dumbbell)";2;0;kg;20;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Preacher Curl (Dumbbell)";3;15;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Preacher Curl (Dumbbell)";4;0;kg;20;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bicep Curl (Dumbbell)";1;10;kg;10;;;;0;"";;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bicep Curl (Dumbbell)";2;12.5;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bicep Curl (Dumbbell)";3;12.5;kg;5;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bicep Curl (Dumbbell)";4;10;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bicep Curl (Cable)";1;20;kg;10;;;;0;"";;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bicep Curl (Cable)";2;25;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bicep Curl (Cable)";3;30;kg;14;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bicep Curl (Cable)";4;35;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Pushdown (Cable - Straight Bar)";1;25;kg;12;;;;0;"";;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Pushdown (Cable - Straight Bar)";2;30;kg;12;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Pushdown (Cable - Straight Bar)";3;35;kg;12;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Extension (Dumbbell)";1;5;kg;10;;;;0;"Single hand";;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Extension (Dumbbell)";2;7.5;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Extension (Dumbbell)";3;5;kg;7;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Extension (Dumbbell)";2;12.5;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Extension (Dumbbell)";3;15;kg;9;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Triceps Extension (Dumbbell)";4;15;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Cable Kickback";1;5;kg;10;;;;0;"";;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Cable Kickback";2;7.5;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Cable Kickback";3;5;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Cable Kickback";4;7.5;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bench Press - Close Grip (Barbell)";1;10;kg;10;;;;0;"";;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bench Press - Close Grip (Barbell)";2;10;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bench Press - Close Grip (Barbell)";3;10;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";1;15;kg;10;;;;0;"Barbell";;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";2;15;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";3;15;kg;10;;;;0;;;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bench Dip";1;;;10;;;;0;"";;1h 12m
2022-06-24 19:51:56;"Evening Workout";"Bench Dip";2;;;10;;;;0;;;1h 12m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Running (Treadmill)";1;;;;;0.40;;0;"";"";2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Running (Treadmill)";2;;;;;0.80;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Running (Treadmill)";3;;;;;0.40;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Bent Over One Arm Row (Dumbbell)";1;15;kg;10;;;;0;"";;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Bent Over One Arm Row (Dumbbell)";2;20;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Bent Over One Arm Row (Dumbbell)";3;25;kg;7;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Bent Over One Arm Row (Dumbbell)";4;20;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Bent Over One Arm Row (Dumbbell)";5;25;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Bent Over One Arm Row (Dumbbell)";6;20;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Bent Over One Arm Row (Dumbbell)";7;25;kg;5;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"T Bar Row";1;20;kg;10;;;;0;"";;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"T Bar Row";2;30;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"T Bar Row";3;35;kg;3;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"T Bar Row";4;30;kg;5;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"T Bar Row";5;20;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Lat pulldown - Close Grip (Cable)";1;55;kg;10;;;;0;"";;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Lat pulldown - Close Grip (Cable)";2;60;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Lat pulldown - Close Grip (Cable)";3;65;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Lat pulldown - Close Grip (Cable)";4;70;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Lat pulldown - Close Grip (Cable)";5;55;kg;13;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Lat pulldown - Close Grip (Cable)";6;60;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Lat pulldown - Close Grip (Cable)";7;65;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Lat pulldown - Close Grip (Cable)";8;70;kg;7;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Seated Row (Cable)";1;55;kg;12;;;;0;"";;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Seated Row (Cable)";2;60;kg;11;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Seated Row (Cable)";3;65;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Seated Row (Cable)";4;70;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Seated Row (Cable)";5;55;kg;13;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Seated Row (Cable)";6;60;kg;11;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Seated Row (Cable)";7;65;kg;11;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Seated Row (Cable)";8;70;kg;7;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Deadlift (Barbell)";1;30;kg;10;;;;0;"";;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Deadlift (Barbell)";2;40;kg;10;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Deadlift (Barbell)";3;50;kg;5;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Deadlift (Barbell)";4;60;kg;2;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Deadlift (Barbell)";5;70;kg;1;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Deadlift (Barbell)";6;75;kg;1;;;;0;;;2h 43m
2022-06-27 18:42:57;"Monday 27 Jun 2022 - Back";"Deadlift (Barbell)";7;80;kg;2;;;;0;;;2h 43m
2022-06-28 19:57:45;"Chest";"Running (Treadmill)";1;;;;;0.40;;0;"";"";1h 1m
2022-06-28 19:57:45;"Chest";"Running (Treadmill)";2;;;;;0.80;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Running (Treadmill)";3;;;;;0.40;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";1;5;kg;10;;;;0;"";;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";2;7.5;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";3;10;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";4;12.5;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";5;15;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Incline Bench Press (Barbell)";1;5;kg;10;;;;0;"";;1h 1m
2022-06-28 19:57:45;"Chest";"Incline Bench Press (Barbell)";2;7.5;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Incline Bench Press (Barbell)";3;10;kg;8;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Incline Bench Press (Barbell)";4;12.5;kg;5;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Decline Bench Press (Barbell)";1;5;kg;10;;;;0;"";;1h 1m
2022-06-28 19:57:45;"Chest";"Decline Bench Press (Barbell)";2;7.5;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Decline Bench Press (Barbell)";3;10;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Decline Bench Press (Barbell)";4;12.5;kg;8;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Decline Bench Press (Barbell)";5;12.5;kg;6;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Cable Crossover";1;10;kg;10;;;;0;"";;1h 1m
2022-06-28 19:57:45;"Chest";"Cable Crossover";2;15;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Cable Crossover";3;20;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Cable Crossover";4;25;kg;8;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Chest Fly";1;25;kg;10;;;;0;"";;1h 1m
2022-06-28 19:57:45;"Chest";"Chest Fly";2;30;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Chest Fly";3;35;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Crunch";1;;;10;;;;0;"";;1h 1m
2022-06-28 19:57:45;"Chest";"Crunch";2;;;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Crunch";3;;;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";1;5;kg;10;;;;0;"";;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";2;5;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";3;5;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";4;5;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Bench Press (Barbell)";5;5;kg;10;;;;0;;;1h 1m
2022-06-28 19:57:45;"Chest";"Incline Bench Press (Barbell)";1;5;kg;10;;;;0;"";;1h 1m
2022-06-28 19:57:45;"Chest";"Incline Bench Press (Barbell)";2;5;kg;10;;;;0;;;1h 1m
2022-06-29 20:00:39;"Shoulders";"Face Pull (Cable)";1;30;kg;5;;;;0;"";"";1h 7m
2022-06-29 20:00:39;"Shoulders";"Face Pull (Cable)";2;35;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Face Pull (Cable)";3;40;kg;11;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Face Pull (Cable)";4;45;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Face Pull (Cable)";5;45;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Face Pull (Cable)";6;50;kg;8;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Front Raise (Dumbbell)";1;10;kg;10;;;;0;"";;1h 7m
2022-06-29 20:00:39;"Shoulders";"Front Raise (Dumbbell)";2;12.5;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Front Raise (Dumbbell)";3;12.5;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Front Raise (Dumbbell)";4;10;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Shrug (Dumbbell)";1;25;kg;10;;;;0;"First on barbell";;1h 7m
2022-06-29 20:00:39;"Shoulders";"Shrug (Dumbbell)";2;25;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Shrug (Dumbbell)";3;20;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Shrug (Dumbbell)";4;25;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Shrug (Dumbbell)";5;25;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Lateral Raise (Dumbbell)";1;5;kg;10;;;;0;"";;1h 7m
2022-06-29 20:00:39;"Shoulders";"Lateral Raise (Dumbbell)";2;7.5;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Lateral Raise (Dumbbell)";3;10;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Lateral Raise (Dumbbell)";4;12.5;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Lateral Raise (Dumbbell)";5;10;kg;5;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Running (Treadmill)";1;;;;;0.40;;0;"";;1h 7m
2022-06-29 20:00:39;"Shoulders";"Running (Treadmill)";2;;;;;0.40;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Running (Treadmill)";3;;;;;0.40;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Overhead Press (Barbell)";1;5;kg;10;;;;0;"Alternate between on the back and on the front. Last set no front";;1h 7m
2022-06-29 20:00:39;"Shoulders";"Overhead Press (Barbell)";2;5;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Overhead Press (Barbell)";3;10;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Overhead Press (Barbell)";4;10;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Overhead Press (Barbell)";5;15;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Overhead Press (Barbell)";6;15;kg;9;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Overhead Press (Barbell)";7;20;kg;5;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Arnold Press (Dumbbell)";1;10;kg;10;;;;0;"";;1h 7m
2022-06-29 20:00:39;"Shoulders";"Arnold Press (Dumbbell)";2;12.5;kg;10;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Arnold Press (Dumbbell)";3;15;kg;5;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Arnold Press (Dumbbell)";4;12.5;kg;3;;;;0;;;1h 7m
2022-06-29 20:00:39;"Shoulders";"Arnold Press (Dumbbell)";5;15;kg;4;;;;0;;;1h 7m
2022-07-01 19:21:52;"Legs";"Squat (Bodyweight)";1;;;10;;;;0;"Each n rep pause for n secs";"";1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Bodyweight)";2;;;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Bodyweight)";3;;;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Bodyweight)";4;;;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Barbell)";1;10;kg;10;;;;0;"";;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Barbell)";2;20;kg;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Barbell)";3;30;kg;13;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Barbell)";4;40;kg;4;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Dumbbell)";1;20;kg;10;;;;0;"";;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Dumbbell)";2;25;kg;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Dumbbell)";3;30;kg;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Squat (Dumbbell)";4;35;kg;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Glute Ham Raise";1;15;kg;10;;;;0;"";;1h 25m
2022-07-01 19:21:52;"Legs";"Glute Ham Raise";2;25;kg;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Glute Ham Raise";3;30;kg;5;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Leg Extension (Machine)";1;25;kg;10;;;;0;"";;1h 25m
2022-07-01 19:21:52;"Legs";"Leg Extension (Machine)";2;35;kg;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Leg Extension (Machine)";3;40;kg;13;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Leg Extension (Machine)";4;45;kg;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Leg Press";1;50;kg;10;;;;0;"";;1h 25m
2022-07-01 19:21:52;"Legs";"Leg Press";2;100;kg;8;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Leg Press";3;130;kg;6;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Leg Press";4;150;kg;4;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Glute Ham Raise";1;15;kg;10;;;;0;"One rep = one half negative + one full";;1h 25m
2022-07-01 19:21:52;"Legs";"Glute Ham Raise";2;20;kg;10;;;;0;;;1h 25m
2022-07-01 19:21:52;"Legs";"Glute Ham Raise";3;20;kg;10;;;;0;;;1h 25m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Running (Treadmill)";1;;;;;0.40;;0;"";"";1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Running (Treadmill)";2;;;;;0.80;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Running (Treadmill)";3;;;;;0.40;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Bent Over One Arm Row (Dumbbell)";1;15;kg;10;;;;0;"";;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Bent Over One Arm Row (Dumbbell)";2;20;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Bent Over One Arm Row (Dumbbell)";3;25;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"T Bar Row";1;20;kg;10;;;;0;"";;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"T Bar Row";2;30;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"T Bar Row";3;35;kg;5;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Lat pulldown - Close Grip (Cable)";1;55;kg;10;;;;0;"";;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Lat pulldown - Close Grip (Cable)";2;65;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Lat pulldown - Close Grip (Cable)";3;75;kg;13;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Lat pulldown - Close Grip (Cable)";4;80;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Seated Row (Cable)";1;55;kg;12;;;;0;"";;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Seated Row (Cable)";2;65;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Seated Row (Cable)";3;75;kg;15;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Seated Row (Cable)";4;85;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Deadlift (Barbell)";1;30;kg;6;;;;0;"";;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Deadlift (Barbell)";2;40;kg;4;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Deadlift (Barbell)";3;60;kg;3;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Deadlift (Barbell)";4;60;kg;2;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Deadlift (Barbell)";5;70;kg;2;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Deadlift (Barbell)";6;80;kg;2;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Deadlift (Barbell)";7;90;kg;2;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Deadlift (Barbell)";8;100;kg;1;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Pullover (Dumbbell)";1;10;kg;10;;;;0;"";;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Pullover (Dumbbell)";2;12.5;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Pullover (Dumbbell)";3;15;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Pullover (Dumbbell)";4;15;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Iso-Lateral Row (Machine)";1;35;kg;10;;;;0;"";;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Iso-Lateral Row (Machine)";2;40;kg;10;;;;0;;;1h 37m
2022-07-04 19:17:21;"Monday 4 Jul 2022 - Back";"Iso-Lateral Row (Machine)";3;40;kg;10;;;;0;;;1h 37m
2022-07-05 19:24:30;"Chest";"Running (Treadmill)";1;;;;;0.40;;0;"";"";2h 29m
2022-07-05 19:24:30;"Chest";"Running (Treadmill)";2;;;;;0.80;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Running (Treadmill)";3;;;;;0.40;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";1;20;kg;10;;;;0;"10 pushups between each set";;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";2;25;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";3;30;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";4;35;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";5;40;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Bench Press (Barbell)";1;5;kg;10;;;;0;"";;2h 29m
2022-07-05 19:24:30;"Chest";"Bench Press (Barbell)";2;7.5;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Bench Press (Barbell)";3;10;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Bench Press (Barbell)";4;12.5;kg;6;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Bench Press (Barbell)";5;12.5;kg;5;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Incline Bench Press (Barbell)";1;5;kg;10;;;;0;"";;2h 29m
2022-07-05 19:24:30;"Chest";"Incline Bench Press (Barbell)";2;7.5;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Incline Bench Press (Barbell)";3;10;kg;5;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Decline Bench Press (Barbell)";1;5;kg;10;;;;0;"";;2h 29m
2022-07-05 19:24:30;"Chest";"Decline Bench Press (Barbell)";2;7.5;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Decline Bench Press (Barbell)";3;10;kg;4;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly (Dumbbell)";1;7.5;kg;10;;;;0;"";;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly (Dumbbell)";2;7.5;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly (Dumbbell)";3;7.5;kg;8;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly (Dumbbell)";4;7.5;kg;5;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Cable Crossover";1;10;kg;10;;;;0;"";;2h 29m
2022-07-05 19:24:30;"Chest";"Cable Crossover";2;15;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Cable Crossover";3;20;kg;5;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Cable Crossover";4;15;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";1;25;kg;10;;;;0;"";;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";2;25;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";3;25;kg;10;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";4;30;kg;5;;;;0;;;2h 29m
2022-07-05 19:24:30;"Chest";"Chest Fly";5;25;kg;8;;;;0;;;2h 29m
2022-07-06 19:46:17;"6 Jul 2022 - Shoulders";"Running (Treadmill)";1;;;;;0.40;;0;"";"";1h 37m
2022-07-06 19:46:17;"6 Jul 2022 - Shoulders";"Running (Treadmill)";2;;;;;0.80;;0;;;1h 37m
2022-07-06 19:46:17;"6 Jul 2022 - Shoulders";"Running (Treadmill)";3;;;;;0.20;;0;;;1h 37m
2022-07-06 19:46:17;"6 Jul 2022 - Shoulders";"Running (Treadmill)";4;;;;;0.40;;0;;;1h 37m
